as_of,B00241,B07223,B03193,B15709,B04687,B05548,B05011,B13104,B06753,B08336,B10749,B10612
5/21/2014,45.3254,174.358,446.412,35.3073,2751.29,57.7524,91.2317,58.0685,62.3867,71.5135,49.3476,120.226
5/22/2014,45.4378,174.868,447.979,35.3755,2761.52,57.894,91.3771,58.0377,62.7655,71.6946,49.4607,120.635
5/23/2014,45.6628,175.76,449.86,35.597,2771.75,58.13,91.6195,58.2837,63.1444,72.0035,49.6115,121.249
5/24/2014,45.6628,175.76,449.86,35.597,2771.75,58.13,91.6195,58.2837,63.1444,72.0035,49.6115,121.249
5/25/2014,45.6628,175.76,449.86,35.597,2771.75,58.13,91.6195,58.2837,63.1444,72.0035,49.6115,121.249
5/26/2014,45.6628,175.76,449.86,35.597,2771.75,58.13,91.6195,58.2837,63.1444,72.0035,49.6115,121.249
5/27/2014,46.0002,176.78,452.368,35.7845,2781.98,58.4918,91.8618,58.4682,64.0233,72.4296,49.8188,121.761
5/28/2014,46.0002,176.142,452.212,35.7333,2787.09,58.4289,91.8134,58.3606,63.8717,72.3657,49.7434,121.659
5/29/2014,46.1127,177.035,454.876,35.9378,2797.32,58.7435,92.2012,58.7142,64.6749,72.7599,49.9884,122.375
5/30/2014,46.0002,177.544,454.876,35.8697,2802.43,58.8537,92.3951,58.9294,64.7355,72.8877,50.1392,122.682
5/31/2014,46.0002,177.544,454.876,35.8697,2802.43,58.8537,92.3951,58.9294,64.7355,72.8877,50.1392,122.682
6/1/2014,46.0002,177.544,454.876,35.8697,2802.43,58.8537,92.3951,58.9294,64.7355,72.8877,50.1392,122.682
6/2/2014,46.3376,177.927,455.346,35.9208,2802.43,58.9009,92.492,58.9602,64.6749,72.9516,50.2335,122.886
6/3/2014,46.2251,177.672,455.66,35.8697,2807.55,58.8851,92.3951,58.8372,64.6294,72.9303,50.2523,123.091
6/4/2014,46.3376,178.182,457.227,35.8867,2807.55,59.011,92.4435,59.0678,64.9325,73.0795,50.3654,123.296
6/5/2014,46.7875,179.711,460.206,36.1764,2822.89,59.3886,92.8798,59.3445,65.478,73.5588,50.5916,124.217
6/6/2014,47.1249,180.731,462.714,36.3809,2833.12,59.6717,93.2676,59.6366,65.8871,73.9104,50.8555,125.137
6/7/2014,47.1249,180.731,462.714,36.3809,2833.12,59.6717,93.2676,59.6366,65.8871,73.9104,50.8555,125.137
6/8/2014,47.1249,180.731,462.714,36.3809,2833.12,59.6717,93.2676,59.6366,65.8871,73.9104,50.8555,125.137
6/9/2014,47.2374,180.603,461.93,36.4661,2838.23,59.7347,93.2676,59.7596,66.0993,73.9849,50.9875,125.342
6/10/2014,47.2374,180.348,461.773,36.415,2838.23,59.7189,93.2676,59.5136,66.0841,73.9636,51.0063,125.035
6/11/2014,47.0124,179.966,461.616,36.3809,2822.89,59.5144,92.9768,59.2062,65.7811,73.7186,50.8178,124.626
6/12/2014,46.5625,178.437,458.952,36.1764,2812.66,59.1054,92.492,58.7295,65.281,73.2179,50.4597,123.807
6/13/2014,46.7875,178.946,459.986,36.2957,2812.66,59.2942,92.7344,58.8372,65.4931,73.4417,50.667,124.114
6/14/2014,46.7875,178.946,459.986,36.2957,2812.66,59.2942,92.7344,58.8372,65.4931,73.4417,50.667,124.114
6/15/2014,46.7875,178.946,459.986,36.2957,2812.66,59.2942,92.7344,58.8372,65.4931,73.4417,50.667,124.114
6/16/2014,46.7875,178.564,459.986,36.3809,2812.66,59.3414,92.8314,58.8218,65.4325,73.5056,50.6293,124.728
6/17/2014,46.8999,179.074,460.957,36.4661,2817.78,59.4829,92.8314,58.9909,65.5235,73.6654,50.799,125.24
6/18/2014,47.2374,179.966,464.355,36.6876,2838.23,59.9392,93.4131,59.529,66.0387,74.2406,51.2136,126.57
6/19/2014,47.3498,180.476,464.516,36.7217,2843.35,60.0178,93.6554,59.5905,66.0841,74.3365,51.2891,126.877
6/20/2014,47.4623,181.241,466.296,36.7558,2848.46,60.128,93.8009,59.529,66.2508,74.4643,51.4587,126.57
6/21/2014,47.4623,181.241,466.296,36.7558,2848.46,60.128,93.8009,59.529,66.2508,74.4643,51.4587,126.57
6/22/2014,47.4623,181.241,466.296,36.7558,2848.46,60.128,93.8009,59.529,66.2508,74.4643,51.4587,126.57
6/23/2014,47.2374,181.241,465.164,36.7387,2843.35,60.1122,93.6554,59.3906,66.2963,74.4537,51.4398,126.57
6/24/2014,47.0124,179.839,462.251,36.449,2822.89,59.7373,93.2676,59.0442,65.8568,73.9849,51.0817,125.342
6/25/2014,47.3498,181.113,465.164,36.858,2838.23,60.0212,93.7524,59.2292,66.4327,74.3472,51.3456,125.751
6/26/2014,47.4623,181.241,464.193,36.8239,2833.12,59.9581,93.6554,59.0905,66.4478,74.2726,51.2663,125.829
6/27/2014,47.4623,182.133,465.649,36.9262,2838.23,60.0843,93.8984,59.2601,66.6145,74.4217,51.361,126.035
6/28/2014,47.4623,182.133,465.649,36.9262,2838.23,60.0843,93.8984,59.2601,66.6145,74.4217,51.361,126.035
6/29/2014,47.4623,182.133,465.649,36.9262,2838.23,60.0843,93.8984,59.2601,66.6145,74.4217,51.361,126.035
6/30/2014,47.6872,182.388,465.973,37.0284,2833.12,60.0686,93.8984,59.1521,66.766,74.4004,51.2852,126.343
7/1/2014,47.9122,183.79,470.503,37.2499,2853.57,60.4787,94.2878,59.4605,67.3267,74.9118,51.5883,127.268
7/2/2014,48.0247,184.045,470.826,37.3522,2853.57,60.526,94.3365,59.4759,67.357,74.965,51.5883,127.063
7/3/2014,48.4745,185.192,473.577,37.5566,2874.03,60.8573,94.7259,59.7842,67.6904,75.3741,51.8345,127.782
7/4/2014,48.4745,185.192,473.577,37.5566,2874.03,60.8573,94.7259,59.7842,67.6904,75.3741,51.8345,127.782
7/5/2014,48.4745,185.192,473.577,37.5566,2874.03,60.8573,94.7259,59.7842,67.6904,75.3741,51.8345,127.782
7/6/2014,48.4745,185.192,473.577,37.5566,2874.03,60.8573,94.7259,59.7842,67.6904,75.3741,51.8345,127.782
7/7/2014,48.0247,183.917,470.017,37.2158,2853.57,60.6207,94.4826,59.6301,67.1297,75.0851,51.5883,126.857
7/8/2014,47.5748,182.643,466.296,36.8069,2838.23,60.2105,94.1418,59.4913,66.2054,74.5713,51.3042,125.726
7/9/2014,48.0247,183.535,468.238,37.0284,2848.46,60.4787,94.4826,59.5221,66.6448,74.9245,51.5314,126.138
7/10/2014,47.9122,182.26,465.487,36.858,2843.35,60.2421,94.1418,59.2447,66.2357,74.6141,51.3231,125.315
7/11/2014,47.9122,182.643,466.134,36.841,2843.35,60.3367,94.1905,59.2447,66.372,74.7319,51.3799,125.521
7/12/2014,47.9122,182.643,466.134,36.841,2843.35,60.3367,94.1905,59.2447,66.372,74.7319,51.3799,125.521
7/13/2014,47.9122,182.643,466.134,36.841,2843.35,60.3367,94.1905,59.2447,66.372,74.7319,51.3799,125.521
7/14/2014,48.0247,183.535,468.076,36.9602,2858.69,60.6207,94.4826,59.4913,66.5993,75.0958,51.5504,125.726
7/15/2014,47.7997,183.152,465.811,36.841,2858.69,60.5102,94.3852,59.4296,66.372,74.9459,51.6261,125.624
7/16/2014,48.6995,183.79,465.811,37.1988,2879.14,60.7626,95.1153,59.5067,66.3417,75.267,52.0049,126.24
7/17/2014,48.1371,181.495,460.633,36.8239,2853.57,60.0528,94.3365,58.9209,65.4477,74.3894,51.4367,125.11
7/18/2014,48.6995,183.535,466.296,37.1647,2874.03,60.668,95.018,59.3834,66.4175,75.1493,51.8534,126.24
7/19/2014,48.6995,183.535,466.296,37.1647,2874.03,60.668,95.018,59.3834,66.4175,75.1493,51.8534,126.24
7/20/2014,48.6995,183.535,466.296,37.1647,2874.03,60.668,95.018,59.3834,66.4175,75.1493,51.8534,126.24
7/21/2014,48.4745,182.643,465.973,37.0966,2868.92,60.526,94.872,59.2138,66.2205,74.9781,51.7776,126.138
7/22/2014,48.8119,183.917,468.076,37.3351,2884.26,60.8257,95.0667,59.4451,66.9782,75.3527,52.0428,126.857
7/23/2014,48.6995,183.917,469.37,37.3692,2889.37,60.9361,95.018,59.4913,67.0388,75.4918,52.0617,126.96
7/24/2014,48.8119,183.79,468.723,37.4544,2889.37,60.9677,94.872,59.5221,67.1449,75.5239,52.0996,126.96
7/25/2014,48.587,182.643,465.649,37.267,2874.03,60.668,94.4339,59.4605,66.8569,75.16,51.8913,126.652
7/26/2014,48.587,182.643,465.649,37.267,2874.03,60.668,94.4339,59.4605,66.8569,75.16,51.8913,126.652
7/27/2014,48.587,182.643,465.649,37.267,2874.03,60.668,94.4339,59.4605,66.8569,75.16,51.8913,126.652
7/28/2014,48.4745,183.025,465.811,37.1988,2879.14,60.6838,94.6286,59.3834,66.8721,75.1814,51.8723,126.446
7/29/2014,48.2496,181.878,464.355,37.0966,2863.8,60.4156,94.0444,58.9363,66.5993,74.8496,51.5883,125.521
7/30/2014,48.587,182.388,466.458,37.1306,2858.69,60.4314,93.9471,58.8901,66.963,74.8603,51.5883,125.726
7/31/2014,47.5748,178.819,458.368,36.4831,2807.55,59.2325,92.2921,57.9497,65.5841,73.3725,50.5845,123.465
8/1/2014,47.3498,178.309,456.427,36.3638,2797.32,59.059,92.0974,57.8726,65.2962,73.1584,50.3383,123.156
8/2/2014,47.3498,178.309,456.427,36.3638,2797.32,59.059,92.0974,57.8726,65.2962,73.1584,50.3383,123.156
8/3/2014,47.3498,178.309,456.427,36.3638,2797.32,59.059,92.0974,57.8726,65.2962,73.1584,50.3383,123.156
8/4/2014,47.9122,179.711,459.824,36.5854,2817.78,59.4691,92.6815,58.258,65.9781,73.6829,50.6603,124.082
8/5/2014,47.3498,178.182,456.588,36.3809,2792.21,58.9013,91.854,57.888,65.4174,72.9765,50.1489,122.951
8/6/2014,46.2251,178.182,456.103,36.5172,2787.09,58.917,91.7079,57.7955,65.4174,73.0086,50.0732,121.82
8/7/2014,46.3376,177.035,453.676,36.2957,2756.41,58.6173,91.4159,57.5334,65.0537,72.6126,49.827,121.203
8/8/2014,46.7875,179.201,457.559,36.5513,2792.21,59.2798,92.3894,58.2118,65.8871,73.4582,50.3573,122.539
8/9/2014,46.7875,179.201,457.559,36.5513,2792.21,59.2798,92.3894,58.2118,65.8871,73.4582,50.3573,122.539
8/10/2014,46.7875,179.201,457.559,36.5513,2792.21,59.2798,92.3894,58.2118,65.8871,73.4582,50.3573,122.539
8/11/2014,47.2374,179.711,459.015,36.7046,2792.21,59.4691,92.6328,58.2888,66.1902,73.6722,50.4709,122.848
8/12/2014,47.1249,179.329,458.045,36.5683,2792.21,59.3745,92.5355,58.2734,65.9629,73.5545,50.452,122.539
8/13/2014,47.4623,180.221,461.119,36.8239,2812.66,59.7846,93.0222,58.6126,66.5387,74.0683,50.7928,123.362
8/14/2014,47.9122,181.113,463.546,36.875,2828,60.0528,93.509,58.813,66.7206,74.3894,50.9822,123.876
8/15/2014,47.7997,181.113,464.516,36.841,2822.89,60.0528,93.509,58.7205,66.6751,74.4001,50.9254,123.876
8/16/2014,47.7997,181.113,464.516,36.841,2822.89,60.0528,93.509,58.7205,66.6751,74.4001,50.9254,123.876
8/17/2014,47.7997,181.113,464.516,36.841,2822.89,60.0528,93.509,58.7205,66.6751,74.4001,50.9254,123.876
8/18/2014,48.2496,182.77,468.076,37.1647,2843.35,60.5576,94.1418,59.3063,67.4934,75.0316,51.3421,124.904
8/19/2014,48.2496,184.427,470.017,37.3522,2853.57,60.8731,94.5799,59.6917,67.7965,75.4276,51.5504,125.624
8/20/2014,48.3621,185.192,470.503,37.4885,2858.69,61.0308,94.8233,59.815,68.0389,75.6203,51.7019,125.829
8/21/2014,48.587,185.574,470.988,37.5055,2863.8,61.2201,95.0667,59.9538,67.9935,75.845,51.8913,126.343
8/22/2014,48.3621,185.447,471.15,37.4033,2858.69,61.0939,94.7746,59.7842,67.8874,75.7059,51.7398,126.035
8/23/2014,48.3621,185.447,471.15,37.4033,2858.69,61.0939,94.7746,59.7842,67.8874,75.7059,51.7398,126.035
8/24/2014,48.3621,185.447,471.15,37.4033,2858.69,61.0939,94.7746,59.7842,67.8874,75.7059,51.7398,126.035
8/25/2014,48.4745,186.211,473.577,37.5055,2874.03,61.3936,95.2127,60,68.2511,76.0698,52.0238,126.549
8/26/2014,48.587,186.211,474.71,37.5907,2879.14,61.4567,95.2614,60.0155,68.4026,76.1447,52.0996,126.652
8/27/2014,48.587,186.339,474.386,37.5226,2879.14,61.4725,95.4561,59.8613,68.1905,76.1661,52.0996,126.446
8/28/2014,48.587,186.211,473.415,37.4033,2874.03,61.3778,95.3587,59.815,67.9177,76.0484,52.0238,126.138
8/29/2014,48.6995,186.976,475.357,37.5226,2889.37,61.5829,95.6508,59.8921,68.1905,76.3053,52.2322,126.549
8/30/2014,48.6995,186.976,475.357,37.5226,2889.37,61.5829,95.6508,59.8921,68.1905,76.3053,52.2322,126.549
8/31/2014,48.6995,186.976,475.357,37.5226,2889.37,61.5829,95.6508,59.8921,68.1905,76.3053,52.2322,126.549
9/1/2014,48.6995,186.976,475.357,37.5226,2889.37,61.5829,95.6508,59.8921,68.1905,76.3053,52.2322,126.549
9/2/2014,48.8119,186.976,475.519,37.5396,2884.26,61.5513,95.4074,59.9846,68.3117,76.2625,52.1564,126.24
9/3/2014,48.8119,186.721,475.357,37.4714,2889.37,61.5198,95.4561,60.0925,68.2814,76.2197,52.2132,126.343
9/4/2014,48.6995,186.466,473.092,37.3522,2884.26,61.4252,95.4074,60.108,68.1753,76.1126,52.0996,126.343
9/5/2014,49.0369,187.358,474.386,37.5055,2899.6,61.7249,95.8455,60.3392,68.6299,76.4872,52.3837,126.96
9/6/2014,49.0369,187.358,474.386,37.5055,2899.6,61.7249,95.8455,60.3392,68.6299,76.4872,52.3837,126.96
9/7/2014,49.0369,187.358,474.386,37.5055,2899.6,61.7249,95.8455,60.3392,68.6299,76.4872,52.3837,126.96
9/8/2014,48.9244,186.849,473.901,37.4203,2894.48,61.5513,95.5048,60.1542,68.4632,76.2732,52.1754,126.652
9/9/2014,48.587,185.574,471.15,37.1306,2884.26,61.157,95.0667,59.9846,67.9329,75.7701,51.8913,125.932
9/10/2014,48.8119,185.829,473.253,37.2499,2894.48,61.3778,95.164,60.1234,68.6299,76.0591,52.0617,126.035
9/11/2014,48.9244,185.956,473.901,37.267,2894.48,61.4409,95.2614,60.0925,68.5996,76.1447,52.1185,126.343
9/12/2014,48.6995,184.554,470.665,36.9943,2884.26,61.0781,94.5799,59.8305,68.2056,75.6952,51.9102,125.829
9/13/2014,48.6995,184.554,470.665,36.9943,2884.26,61.0781,94.5799,59.8305,68.2056,75.6952,51.9102,125.829
9/14/2014,48.6995,184.554,470.665,36.9943,2884.26,61.0781,94.5799,59.8305,68.2056,75.6952,51.9102,125.829
9/15/2014,48.4745,183.79,468.076,36.8921,2884.26,61.0466,94.7259,59.738,67.6752,75.6417,51.9291,125.726
9/16/2014,48.9244,185.192,471.312,37.0795,2899.6,61.504,95.3587,60.0309,68.2814,76.2089,52.27,126.446
9/17/2014,49.0369,185.319,471.474,37.0114,2899.6,61.5829,95.4074,60.0889,68.4481,76.3053,52.289,126.446
9/18/2014,49.3743,186.466,474.224,37.2158,2914.94,61.8826,95.8455,60.4752,69.0087,76.6906,52.5541,127.063
9/19/2014,49.1493,186.084,472.606,37.0625,2909.83,61.8668,95.8942,60.2898,68.8724,76.6585,52.5352,126.652
9/20/2014,49.1493,186.084,472.606,37.0625,2909.83,61.8668,95.8942,60.2898,68.8724,76.6585,52.5352,126.652
9/21/2014,49.1493,186.084,472.606,37.0625,2909.83,61.8668,95.8942,60.2898,68.8724,76.6585,52.5352,126.652
9/22/2014,48.4745,183.79,468.076,36.5683,2884.26,61.362,95.2127,59.888,68.1147,76.0377,52.1564,125.418
9/23/2014,48.0247,182.898,465.811,36.3298,2863.8,61.015,94.6286,59.4091,67.6146,75.6096,51.7587,124.698
9/24/2014,48.4745,184.427,470.179,36.5342,2874.03,61.4882,95.1153,59.9808,68.4481,76.1982,52.0428,125.521
9/25/2014,47.5748,181.623,463.707,35.9719,2833.12,60.4945,93.8497,59.1155,67.1752,74.9673,51.2663,123.773
9/26/2014,47.9122,183.79,467.591,36.2105,2848.46,61.0308,94.4339,59.6408,68.145,75.631,51.6261,124.698
9/27/2014,47.9122,183.79,467.591,36.2105,2848.46,61.0308,94.4339,59.6408,68.145,75.631,51.6261,124.698
9/28/2014,47.9122,183.79,467.591,36.2105,2848.46,61.0308,94.4339,59.6408,68.145,75.631,51.6261,124.698
9/29/2014,47.9122,183.152,466.458,36.1253,2843.35,60.8731,94.2392,59.4554,68.0389,75.4383,51.4568,124.184
9/30/2014,47.6872,182.26,464.355,36.006,2833.12,60.7153,94.0575,59.3164,67.751,75.2349,51.3427,123.67
10/1/2014,46.8999,179.456,458.368,35.3755,2797.32,59.9108,92.8848,58.6829,66.66,74.2502,50.6962,122.025
10/2/2014,46.7875,180.094,457.883,35.4096,2797.32,59.9108,92.7871,58.7447,66.7812,74.2502,50.6391,121.614
10/3/2014,47.2374,182.133,462.251,35.6311,2833.12,60.5891,93.7155,59.4554,67.6449,75.0853,51.1716,122.745
10/4/2014,47.2374,182.133,462.251,35.6311,2833.12,60.5891,93.7155,59.4554,67.6449,75.0853,51.1716,122.745
10/5/2014,47.2374,182.133,462.251,35.6311,2833.12,60.5891,93.7155,59.4554,67.6449,75.0853,51.1716,122.745
10/6/2014,47.0124,181.623,461.766,35.5629,2828,60.4945,93.6178,59.6408,67.7813,74.967,51.0955,122.539
10/7/2014,46.3376,178.819,454.97,34.9836,2787.09,59.5796,92.4451,58.9146,66.6296,73.8378,50.2778,120.895
10/8/2014,47.1249,181.878,462.575,35.4777,2833.12,60.6364,93.9109,59.8571,67.7965,75.1498,51.1716,122.848
10/9/2014,46.0002,178.309,453.838,34.5576,2776.86,59.3903,92.2496,58.8374,66.3114,73.6012,50.0686,120.175
10/10/2014,45.1004,175.505,446.233,33.8589,2746.18,58.712,91.5656,58.3739,65.084,72.7624,49.5552,118.222
10/11/2014,45.1004,175.505,446.233,33.8589,2746.18,58.712,91.5656,58.3739,65.084,72.7624,49.5552,118.222
10/12/2014,45.1004,175.505,446.233,33.8589,2746.18,58.712,91.5656,58.3739,65.084,72.7624,49.5552,118.222
10/13/2014,44.3131,171.681,439.114,33.2114,2705.27,57.7497,90.3441,57.7558,63.6747,71.558,48.8326,116.166
10/14/2014,44.4256,172.446,439.762,33.3136,2715.5,57.8286,90.5395,58.0185,63.8414,71.6762,48.8897,116.371
10/15/2014,44.2007,171.554,438.629,33.3647,2689.93,57.3712,89.9043,57.694,63.6141,71.0955,48.3572,115.857
10/16/2014,44.4256,172.956,438.791,33.4159,2684.81,57.3712,90.002,57.5395,64.0384,71.117,48.3572,116.269
10/17/2014,44.988,175.25,442.998,33.8248,2715.5,58.1125,91.3213,58.2348,64.7355,72.0311,49.0608,117.811
10/18/2014,44.988,175.25,442.998,33.8248,2715.5,58.1125,91.3213,58.2348,64.7355,72.0311,49.0608,117.811
10/19/2014,44.988,175.25,442.998,33.8248,2715.5,58.1125,91.3213,58.2348,64.7355,72.0311,49.0608,117.811
10/20/2014,45.4378,177.035,446.395,34.1827,2735.95,58.6489,92.1031,58.6829,65.5235,72.6979,49.3461,118.839
10/21/2014,46.5625,181.623,457.236,34.8984,2792.21,59.8004,93.7155,59.6872,67.1449,74.1174,50.3349,121.203
10/22/2014,45.8877,179.584,453.838,34.4212,2766.64,59.3745,93.178,59.1309,66.2357,73.5905,49.9355,120.381
10/23/2014,46.675,182.005,459.663,34.9154,2797.32,60.1001,94.2041,59.6717,67.4025,74.4938,50.506,121.82
10/24/2014,46.8999,183.28,463.06,35.0006,2822.89,60.526,94.8882,60.2434,67.6904,75.0208,50.9244,122.848
10/25/2014,46.8999,183.28,463.06,35.0006,2822.89,60.526,94.8882,60.2434,67.6904,75.0208,50.9244,122.848
10/26/2014,46.8999,183.28,463.06,35.0006,2822.89,60.526,94.8882,60.2434,67.6904,75.0208,50.9244,122.848
10/27/2014,46.8999,183.025,462.251,34.8813,2822.89,60.4314,94.7904,60.2743,67.554,74.9025,50.8483,122.334
10/28/2014,47.6872,185.574,468.885,35.4607,2853.57,61.157,95.7676,60.7687,68.3875,75.7951,51.3997,123.876
10/29/2014,47.5748,185.064,467.267,35.3073,2853.57,61.0781,95.5722,60.6142,68.145,75.6983,51.4378,123.259
10/30/2014,47.7997,186.721,470.179,35.5629,2868.92,61.4567,96.0119,61.0005,68.8572,76.1715,51.666,123.979
10/31/2014,48.4745,188.76,474.871,36.0401,2904.71,62.1823,96.9892,61.7267,69.5088,77.0748,52.2935,125.829
11/1/2014,48.4745,188.76,474.871,36.0401,2904.71,62.1823,96.9892,61.7267,69.5088,77.0748,52.2935,125.829
11/2/2014,48.4745,188.76,474.871,36.0401,2904.71,62.1823,96.9892,61.7267,69.5088,77.0748,52.2935,125.829
11/3/2014,48.4745,188.76,474.386,35.9719,2904.71,62.1665,96.7937,61.7113,69.4785,77.0641,52.2745,125.521
11/4/2014,48.0247,188.251,472.121,35.6141,2899.6,61.993,96.696,61.8503,69.1148,76.849,52.1984,124.596
11/5/2014,48.3621,189.27,473.901,35.7674,2920.05,62.3716,97.4289,62.3756,69.433,77.3114,52.6168,125.624
11/6/2014,48.8119,190.29,478.269,36.0401,2930.28,62.624,97.5755,62.731,70.1604,77.6233,52.8259,126.652
11/7/2014,49.2618,190.29,477.945,36.0571,2930.28,62.6555,97.8687,62.6538,70.3726,77.6663,52.883,126.652
11/8/2014,49.2618,190.29,477.945,36.0571,2930.28,62.6555,97.8687,62.6538,70.3726,77.6663,52.883,126.652
11/9/2014,49.2618,190.29,477.945,36.0571,2930.28,62.6555,97.8687,62.6538,70.3726,77.6663,52.883,126.652
11/10/2014,49.2618,190.8,480.696,36.0912,2930.28,62.8606,98.113,63.0091,70.7059,77.9136,52.94,127.166
11/11/2014,49.2618,191.055,480.534,36.1764,2930.28,62.9079,98.1618,62.9473,70.7969,77.9674,53.0161,127.371
11/12/2014,49.2618,191.182,480.696,36.2275,2925.17,62.8764,98.0641,63.0709,70.9332,77.9352,52.94,127.268
11/13/2014,49.3743,190.8,479.725,36.2957,2925.17,62.9079,98.113,63.2564,70.7969,77.9782,52.9971,127.268
11/14/2014,49.3743,190.672,479.24,36.449,2930.28,62.9395,98.0153,62.9937,70.8726,78.0104,52.9971,127.68
11/15/2014,49.3743,190.672,479.24,36.449,2930.28,62.9395,98.0153,62.9937,70.8726,78.0104,52.9971,127.68
11/16/2014,49.3743,190.672,479.24,36.449,2930.28,62.9395,98.0153,62.9937,70.8726,78.0104,52.9971,127.68
11/17/2014,49.4868,190.672,478.593,36.449,2930.28,62.9868,98.1618,63.0246,70.7059,78.075,53.0541,127.474
11/18/2014,49.7117,191.947,482.314,36.6194,2950.74,63.3181,98.6016,63.3954,70.9787,78.4836,53.3013,128.399
11/19/2014,49.7117,191.692,480.372,36.5001,2945.62,63.2234,98.5039,63.3027,70.9787,78.3761,53.2063,128.296
11/20/2014,49.9366,192.329,481.505,36.6535,2950.74,63.3496,98.6993,63.4572,71.1757,78.5374,53.3013,128.399
11/21/2014,50.1616,193.349,484.256,36.9432,2960.97,63.6967,99.1391,63.8126,71.6757,78.9568,53.6056,129.633
11/22/2014,50.1616,193.349,484.256,36.9432,2960.97,63.6967,99.1391,63.8126,71.6757,78.9568,53.6056,129.633
11/23/2014,50.1616,193.349,484.256,36.9432,2960.97,63.6967,99.1391,63.8126,71.6757,78.9568,53.6056,129.633
11/24/2014,50.499,194.241,486.035,37.0114,2971.19,63.8702,99.1879,63.9053,72.1152,79.1826,53.7197,129.838
11/25/2014,50.6115,194.496,485.065,37.0114,2971.19,63.8071,99.1879,64.0289,72.191,79.1074,53.6436,129.427
11/26/2014,50.7239,194.751,485.874,37.0114,2981.42,63.9964,99.4811,64.3843,72.4031,79.3439,53.8148,129.736
11/27/2014,50.7239,194.751,485.874,37.0114,2981.42,63.9964,99.4811,64.3843,72.4031,79.3439,53.8148,129.736
11/28/2014,50.0491,194.496,483.285,36.6535,2971.19,63.8386,99.2856,64.6315,72.2213,79.1396,53.6436,128.913
11/29/2014,50.0491,194.496,483.285,36.6535,2971.19,63.8386,99.2856,64.6315,72.2213,79.1396,53.6436,128.913
11/30/2014,50.0491,194.496,483.285,36.6535,2971.19,63.8386,99.2856,64.6315,72.2213,79.1396,53.6436,128.913
12/1/2014,49.8242,192.712,479.563,36.3298,2960.97,63.4127,98.797,64.3225,71.403,78.6019,53.4344,127.988
12/2/2014,50.0491,193.731,482.476,36.5001,2976.31,63.8071,99.2856,64.6315,71.6303,79.1181,53.7577,128.708
12/3/2014,50.3865,195.006,484.741,36.7558,2991.65,64.0752,99.5788,64.8633,72.1303,79.43,53.9859,129.324
12/4/2014,50.274,194.878,484.094,36.5854,2991.65,63.9964,99.5788,64.8015,71.9637,79.3439,53.8908,129.016
12/5/2014,50.3865,195.261,484.741,36.6194,2996.76,64.115,99.53,64.786,72.0243,79.473,54.062,129.427
12/6/2014,50.3865,195.261,484.741,36.6194,2996.76,64.115,99.53,64.786,72.0243,79.473,54.062,129.427
12/7/2014,50.3865,195.261,484.741,36.6194,2996.76,64.115,99.53,64.786,72.0243,79.473,54.062,129.427
12/8/2014,49.7117,193.604,481.02,36.0571,2981.42,63.6507,98.9925,64.4461,71.4333,78.903,53.7387,127.885
12/9/2014,50.0491,194.496,482.961,36.1594,2971.19,63.6347,98.8948,64.5079,71.6303,78.8923,53.6246,128.194
12/10/2014,49.0369,191.564,474.548,35.4096,2925.17,62.5941,97.6244,63.6272,70.5089,77.6018,52.7879,125.829
12/11/2014,49.4868,192.202,476.004,35.4437,2935.4,62.8983,97.9175,63.8899,70.8575,77.9782,53.0161,126.549
12/12/2014,48.9244,189.398,470.503,34.9154,2884.26,61.8737,96.3051,62.9319,69.6749,76.7199,52.075,124.801
