B12997,B01157,B09833,B06061,B11293,B05947,B13835,B14040,B04313,B11222,B08385,B11999,B02396,B04312,B07347,B13177,B04841,B13086,B00241,B07223,B03193,B15709,B04687,B05548,B05011,B13104,B06753,B08336,B10749,B10612,B14867,B10363,B14965,B09417,B07245,B04762,B12844,B09550,B15851,B14908,B13135,B06850,B00774,B00450,B03777,B05350,B02390,B15191,B06096,B11505
0.4315307517397248,0.645112197381372,0.640847734175487,0.6553867990433981,0.6241649161282936,0.5265940866978869,0.5899068519648594,0.9977788328414008,1.0047534880854676,1.1401925244144544,0.6479784637834303,0.6648877950077209,0.7307140918691226,1.0283596007006774,0.6696616420385633,0.45957873142339156,0.7864401132766949,0.7339244297873773,0.46797831057228206,0.6421086859087968,0.5214775547982665,0.5127382654073168,0.6138804810757239,0.6385674540589396,0.517036943797596,0.45544454617689895,0.5121456925969776,0.6385940879596251,0.5560083878130012,0.6684156003038765,0.018624911702378243,0.1006910459007865,0.19553981711770865,0.2376141168218533,0.11250654231724747,0.04528590196841305,-0.036527251702760395,0.09582284995425432,0.03378108619779242,0.13482031046948462,0.11607165849764377,0.19775962401060654,0.05562891188825666,0.1634847503808195,-0.041330261444455625,0.12552648524887303,0.21061280192732154,0.09589061425596214,0.10705234423240438,0.10828975596674709
0.39724226067362833,0.5779887121600821,0.5870780677279938,0.6159139045209028,0.5450145580633714,0.4801832340815392,0.5344221948763844,0.9233584562217205,0.9346139951393603,1.029117963186887,0.5863995818862986,0.5950200848978663,0.6560661038669511,0.9553693917093707,0.6169604267420749,0.42696066440693753,0.7180317395379596,0.6738907402826085,0.4306225591546061,0.5982019224980433,0.4895291191051674,0.47930165586753043,0.5762962832388794,0.5976171075898893,0.4911280338188439,0.42673237295012556,0.47417551628466376,0.5964522030958617,0.5074481615663302,0.623321822151272,0.005089163076272988,0.10188037145208774,0.18885321249693038,0.2297317483443997,0.10616907952852697,0.04528590196841305,-0.04143588199879596,0.08807058250619475,0.02888070369750275,0.11880632285598412,0.10656661538395604,0.18884646095707927,0.05369623090027014,0.15190856429444616,-0.04691369880004959,0.11271226140284542,0.19043693893383573,0.08773406478061543,0.08359560232299801,0.09930636804278799
0.3785156759502708,0.553948206413406,0.5591934324416289,0.5922644466064122,0.5167025177539549,0.46017795546604356,0.5186864276916496,0.9192843343133138,0.9234456903520557,1.0533860707247762,0.5835372309438052,0.6188267427100066,0.6563737133808394,0.9379660967638701,0.5894500217541936,0.4155745466168905,0.6700382431736368,0.6634226204011097,0.4000034697674822,0.579525888461181,0.48050020679755734,0.4732997236226268,0.5653292919147717,0.57131584663602,0.4745415817042017,0.4218402894819133,0.46125164957163517,0.5704290371909172,0.49056362104723866,0.5944631352545953,0.013351480977380373,0.1124626321595155,0.1886278436212075,0.24165155348978634,0.11299082176654275,0.07819591361011544,-0.03638405245292276,0.09428252677746322,0.03703990801390112,0.1299541025132645,0.11509524916285763,0.19945595711102115,0.06293959899627105,0.1662325024328169,-0.041245251566782576,0.12071609906898502,0.19829169217071957,0.09730887002414815,0.0990852536163125,0.10851024614198823
0.3763886042221767,0.5289339767673197,0.5401875903482963,0.6086566832025179,0.49208808281110894,0.4621902036643922,0.4995624690561996,0.8892923109750811,0.8608226370240178,1.0384468582231972,0.5606890125664206,0.6218294085598404,0.6964450586254548,0.8736040486222091,0.5575267858590117,0.44080297199189,0.6388025827990613,0.6352910042908719,0.4581278414814686,0.572714186562817,0.5042381628960376,0.49742757886089445,0.5560158597514359,0.5743360886387618,0.4724370336938131,0.43028752594706793,0.4220971645444295,0.5738956871975192,0.4736923785736804,0.5876455848373197,0.022500815032156677,0.11397039424282886,0.18772074847824446,0.25173192015051443,0.12114369375599102,0.07819591361011544,-0.03063403222303694,0.1117826673957543,0.04757849574205289,0.12864459041183277,0.12487318887703885,0.21329831681986386,0.0742015450059108,0.17696951029407904,-0.035086029402911466,0.126236886600315,0.19950943159567128,0.11317393533062993,0.12166764301002315,0.12546564093119814
0.4237714963850402,0.5955694211855114,0.6086328652273194,0.6695224908906858,0.5585289429834094,0.5091167271122369,0.5737834810790201,0.9907614385069047,0.9769438470170193,1.241293361426652,0.6293767397082523,0.714949833200147,0.7847677783043575,0.990994072334122,0.6139778032017502,0.47681774904790547,0.7177766131049516,0.7146358571012001,0.5329924266358556,0.6553302802354727,0.5493753943217665,0.5393168609884849,0.6133923741943764,0.6336711721975629,0.5151261197609114,0.4572022362158906,0.48820785810235423,0.6324307696869071,0.5332152480543527,0.635571701705465,0.018249259924149615,0.11397039424282886,0.1947804006840717,0.24174952550919238,0.11479619817920815,0.07819591361011544,-0.039564145247782026,0.10985874472113011,0.04141935065356289,0.13255283085517866,0.1199597648323824,0.20293365523594717,0.07091559438508419,0.16298235263366215,-0.04341941941941951,0.11903106388284153,0.19373316299608426,0.10416761488628945,0.09213855235822871,0.10703818403726252
0.4908581441256274,0.6810061748224293,0.6922388846312849,0.7898211025523031,0.638919777601271,0.5693213682551015,0.6596332047535068,1.1248525959541014,1.0892473314146236,1.3618872147945227,0.7214371758131144,0.8408078145803332,0.8726336271031248,1.1030776273625007,0.6822441905250993,0.5606015475552203,0.8115974565052801,0.7979633851354946,0.5833325615211493,0.7144012484915114,0.6029102326471111,0.6136992129334183,0.7209466066888323,0.6953191163594086,0.5579521595879147,0.4779947737587679,0.5334601264982971,0.6943701714441396,0.6074614115237473,0.7088629132424753,0.02959835981299936,0.12594871794871787,0.20728858507817077,0.24945167583295688,0.12757687101140977,0.07819591361011544,-0.031869700677792635,0.11565062353667259,0.04331584387716387,0.15294167458008462,0.1245917550924044,0.21291825667804792,0.07119528003060814,0.18359573195204887,-0.03525262493730893,0.13220620438842265,0.20817670830012763,0.10982827204812264,0.10255299195753109,0.11440467260575321
0.6118367972632803,0.8404501754769695,0.804061106366828,0.9756105825060296,0.7376012387449663,0.6808916448574523,0.810691321121963,1.3505392372849947,1.282861481356504,1.6177274626269231,0.8941535170489122,1.0630939809926083,1.0620575855258594,1.2995526847650722,0.8458882197967631,0.7056245807448887,0.991910286530869,0.9725554020724776,0.7705845741871034,0.8357722593415332,0.7602620816898749,0.7819441735014969,0.8822925412724811,0.8453356933529059,0.6283972666563131,0.5705104442755734,0.6004470828236561,0.8445793574480744,0.7562386255882301,0.8371590917039528,0.029021055443572877,0.12501666254070426,0.23093429133189303,0.23395677646196938,0.13143734287371883,0.07819591361011544,-0.03368870767517586,0.11257233803337888,0.04208773991382689,0.1540829763724704,0.12409180580281974,0.21263021042325414,0.07255163082298957,0.17950314095386305,-0.03778106089737113,0.13145086992383648,0.20272900389257603,0.11994823043618938,0.07424804893915239,0.11107000832331451
0.6339437785524409,0.8831347790819266,0.8303359701799459,0.9770035040716745,0.7877821515770591,0.6985529620989512,0.8603165214281291,1.395520910365674,1.335137115170083,1.6473191150089699,0.9208026296777925,1.0597285544471027,1.101631615671898,1.355357245337159,0.8724738161970793,0.7140866102538576,1.0850215737226176,1.0288171284999004,0.7643665239297285,0.8729924755326258,0.7828671278591786,0.7767301558520765,0.9334357649492346,0.8657825790287885,0.6524262111777294,0.5891059690439837,0.6222988888072372,0.8646160364368182,0.777852582704585,0.849749735329963,0.037896444635473675,0.1342244014108803,0.22742431585564235,0.2498059731838542,0.13009178232488,0.10569716981540515,-0.029856640390219295,0.12841565726167178,0.04880622781016894,0.16899973004207108,0.13053742777268124,0.2343948124488387,0.07362244655523571,0.1982040107910276,-0.032492070170895934,0.13045749825250322,0.21641430919327193,0.1279373234535555,0.09853077710095579,0.12737041190352652
0.5761520087024459,0.815902591843797,0.7538675028225096,0.8848508974412973,0.7640816789348854,0.6618267355596213,0.8200842496995696,1.2416140629496206,1.3056531065509975,1.4435807117697073,0.8441872247554464,0.961104681818493,1.0073180538801767,1.3305470917524707,0.8050335657447968,0.6649205286156662,1.064386428639643,0.9304163349685529,0.6951868352359986,0.807036153240055,0.7348550593015667,0.7206971844474237,0.8427593993011963,0.7873401633030349,0.6072204895567528,0.5305421895080203,0.5646861085071478,0.7872194533258102,0.6798360262996779,0.7581708805799217,0.016055677234809,0.11814896809749068,0.21074216726779613,0.2391918865090695,0.11225672305175757,0.10892881042475269,-0.04267058800564773,0.12825705544304658,0.03549674029386009,0.14858297892789346,0.11547576394614513,0.22609052306504537,0.06559331260740092,0.18513596401553878,-0.042575117047086546,0.11813060008660356,0.19612853056350169,0.11405556852673358,0.06646897669789348,0.10391540013114965
0.524107408045703,0.7240461480156177,0.7004298637190298,0.8239426235002346,0.6647272125632503,0.6049467251397179,0.7216889038592289,1.1342770067218146,1.1960475502146664,1.3097955410054714,0.7551662417963876,0.8190824629385577,0.8631165575112566,1.214671070448113,0.7384585471422169,0.588275497440262,0.9163628791904801,0.8272674310404816,0.5663284053329463,0.7054538720330875,0.6521878621610825,0.6502310442903322,0.7273100654351297,0.7141699680149987,0.5370855975129449,0.44944729813026507,0.4720901585822543,0.7136906244610933,0.6152565270665117,0.6945582974532559,0.000695713696126378,0.10345825303539483,0.18711466607107125,0.22978834312522395,0.09754731720172048,0.10892881042475269,-0.05037709725411273,0.11900514119091471,0.029083423674565033,0.12902038429456456,0.10195516998226445,0.21202509003315118,0.066506474523393,0.17194220430107526,-0.049969565164811665,0.10540123130302313,0.16993464052287588,0.09529178881956463,0.05019272405113709,0.09007896931151191
0.4206525520343601,0.590306453334209,0.5748398010519347,0.6632050748242669,0.548173577168332,0.49515982208275655,0.6224099766905241,0.8934726992248752,1.0359053827997893,1.0657517236203362,0.6120695659095207,0.6417703111699613,0.7100141043723552,1.052965021007109,0.6455367464251217,0.47451177785368026,0.770268202331215,0.6962052487092877,0.3870933377038434,0.6048738338457758,0.5485435700952942,0.5707578853591452,0.6007903774138437,0.5940821590364834,0.46636675288367613,0.3655594859416589,0.4026487254987836,0.5932663686488071,0.4920184410766707,0.5871827926882148,-0.003098482447801251,0.10305981154504999,0.16592305826686626,0.23436680067481122,0.09836038644848952,0.10892881042475269,-0.05127797722314783,0.12490266239257031,0.03301326725517535,0.1183005939322913,0.10253819657594991,0.2120039721946376,0.0596845491537994,0.1627387662294378,-0.049461594550281325,0.09670581281980278,0.1669961410872656,0.08590366418211014,0.04005022471574201,0.07703873763176627
0.41705510438047894,0.5928029992960165,0.5750412144828132,0.6393349538256344,0.5818460608154803,0.4900579399933572,0.6265778895653604,0.8894083769300695,1.0386355475763016,1.0585029925808576,0.6129386400667645,0.6429280162536323,0.7105002778165699,1.059493420401702,0.6253622385152575,0.4651090787844145,0.7864401132766949,0.701555267403465,0.3796282956346346,0.5943801321209882,0.555818443715713,0.57098730606488,0.5966745474312733,0.5793559128490549,0.46388612309621274,0.3720121568293004,0.40813686317051956,0.5780124122335996,0.4699471200428052,0.5664770235649825,-0.0035006989748369004,0.1104624533032569,0.16054512366991566,0.2375323411426808,0.09315886390268413,0.10892881042475269,-0.05323228829013506,0.1230833341225719,0.0363014928435848,0.11583272210841919,0.10396594314236482,0.21476775556381875,0.060184493455029665,0.16014979177176283,-0.04789580926710302,0.09159106889675292,0.15975995241818539,0.08061802879990528,0.02018797028794417,0.07761165297741286
0.3609430516353977,0.49981968703941804,0.49706807961323973,0.5643954285477119,0.5035158443474107,0.4248740241115527,0.5345623692111728,0.7743660934184528,0.9020277280536965,0.8875285262950463,0.5366638037980723,0.547318046309372,0.6172838097628598,0.9196108953120835,0.5887315223279932,0.3998591460586662,0.6928110690460797,0.6135382828521132,0.3035688059920693,0.5015622949400631,0.4939425386189108,0.5063740530560155,0.5407630019200267,0.5027131734297274,0.4441659623660613,0.3139527910829268,0.3252066544685379,0.5021205623064093,0.396937437142844,0.4939040830270908,0.009607497152569264,0.11626093505899013,0.1701212018767333,0.24968349120639427,0.1067355557128365,0.10892881042475269,-0.04466898593762141,0.13820877675475315,0.05042436993889324,0.12286493257681805,0.11721811151217919,0.22909529399551204,0.06807335618918388,0.17103455465413706,-0.04258763817102254,0.10887066629286982,0.1785707006542519,0.09914718019257215,0.05145378142872822,0.09281300441850221
0.47798845663533346,0.6563725941230102,0.6258407323713103,0.7171862390242253,0.6661772521325563,0.5494486001766289,0.7354064408729817,0.982552439412272,1.2004340112492329,1.1119739169786482,0.688658220427635,0.7310857190943024,0.8129163002097262,1.225335452437404,0.724037567871643,0.5351872356646276,0.895465319881362,0.7864968143051948,0.4714273012485869,0.6700182964802686,0.6338269504965356,0.6788133988023255,0.6795766955336312,0.6511010808046968,0.5397978332124003,0.414898464197337,0.43769470935319904,0.6496182658876661,0.5337444899475141,0.6092811353465306,0.020314133651523077,0.10963480963480962,0.19032982404476184,0.2602628384900841,0.11674098190482922,0.08289658698708936,-0.042322134515151384,0.1432236427220089,0.05080552433368205,0.13923227450354422,0.12333202007571209,0.23632494979439622,0.07516397598835393,0.16959404831663197,-0.03782455260955864,0.11511012702482229,0.19583151521762854,0.11264254984549285,0.06915089549712777,0.10349942138118758
0.3828102613085897,0.576445889762483,0.5258169423140467,0.5979094656182761,0.5819162837002994,0.4506034868126956,0.6490265657626342,0.8571488235218525,1.1073450012897412,0.9378352616355509,0.593514527082331,0.5954083552879188,0.6926075846587381,1.1307198724858614,0.6775210937881031,0.4494800816675371,0.8041967236628994,0.6815112101505298,0.41203614135468325,0.5936788926408165,0.5549909589628856,0.5717131894822063,0.5971198500276937,0.5641024537236332,0.4806555528909743,0.3713066712300529,0.3989595851843849,0.5632646772510487,0.4541722556100261,0.5431637996786348,0.011402180674389303,0.10770971637464095,0.18701502890173413,0.25732112046103534,0.10854148553704442,0.057785128240436856,-0.04636166999959189,0.13721372326859158,0.04433263290472241,0.12423548856932694,0.12202326325899057,0.2286583192758204,0.07135499395172155,0.15074118881730467,-0.044712027978219514,0.11086286666480476,0.1816855753646677,0.10372174503276547,0.047752973574734944,0.0989593877798924
0.39638525081396697,0.5670410596472897,0.5347933851258613,0.5943443908812185,0.5661282329888753,0.4606108747044917,0.6533772815090519,0.873031008685644,1.136275219675028,0.9032417359929155,0.5969019422556179,0.6217925214432977,0.6707984091881217,1.158106962632,0.6897524805733249,0.46878174763461,0.7746507694807735,0.676509074578791,0.40094616584743914,0.5996342876202787,0.5798974900128138,0.5515329812497785,0.6128913862260014,0.5802100335684149,0.4818836021437737,0.38886692183595345,0.41620639534883713,0.5794330656819384,0.47413484852195614,0.5612267871560773,0.023724539626729234,0.11299781124088853,0.18254016283930682,0.27766931709119363,0.11751106273219901,0.057785128240436856,-0.035578208050237196,0.14272244412540927,0.053503168290025854,0.13708171402614458,0.14018816681994628,0.23726808666036853,0.07920457933728042,0.16851599339902446,-0.03475912006738806,0.12398443543283086,0.19502543810062176,0.13345901153582856,0.07868881832389331,0.11317957032172911
0.30925016624908475,0.519480201454587,0.4539625285893621,0.4948390471840555,0.5125654219993843,0.416874312731635,0.612898588056286,0.7560205039713757,1.0957587058767635,0.746539284011015,0.4943072852183624,0.49766053382879405,0.6155139818710511,1.1150360421573187,0.6540740859064262,0.3780478528253529,0.7133148111687195,0.6170656428786511,0.39908395327590707,0.5483340974535271,0.5156472955668027,0.4718065398654082,0.5727323079544971,0.52221228064918,0.4491354808147798,0.3398735122752852,0.39534875842677614,0.5223406849935542,0.4217429556533112,0.47120713390224234,0.006122699601761522,0.1000201408288605,0.18280984385639057,0.2567383545187633,0.10012640279112293,0.057785128240436856,-0.05016198588255489,0.12303000206135342,0.03901605564763326,0.1137571706752277,0.12668735952049667,0.21585706571502355,0.06388110736769041,0.15392540470632077,-0.046789901645142795,0.09594384313220719,0.16788438593433694,0.11023355978192348,0.021748250414751768,0.08663183279742755
0.3476802645791937,0.6260239575186267,0.5266079906118312,0.525044336545934,0.6235411863528317,0.48525600616375975,0.7069063636309177,0.834700455221948,1.2575297337029194,0.8122808777963263,0.5581362829810216,0.533526852125271,0.6628649767261218,1.2795851936178162,0.7183922565568205,0.42711828980828853,0.8304463222954143,0.6779377004427773,0.39731992236031,0.6300237660435126,0.5552274388125502,0.4935628732344609,0.6621447744024541,0.57297118639104,0.48246308177402264,0.3792550819077281,0.4460921951121445,0.572228462507233,0.47947383099377155,0.5208253023878273,-0.009244573082489195,0.09479213955114449,0.1883667835010818,0.255422125655404,0.09787611652752655,0.057785128240436856,-0.05706595693159593,0.11871925571275167,0.031029285924109425,0.11040233952877376,0.11844166680857597,0.20442624352110148,0.05972366204483621,0.15395475552320131,-0.052737733635472406,0.09209498336366476,0.1648131597868522,0.09606059850995431,0.02242324719349305,0.07646903144573383
0.2849802219501093,0.5595853696988807,0.4570732801831233,0.44869409209189903,0.5724195051247541,0.423952657341167,0.6475276176477344,0.7199559308724163,1.2003793963837712,0.6967043266651988,0.48583845966545225,0.4335739246193528,0.6028462360497527,1.2220849208801015,0.647378937648537,0.36485315896834053,0.724253463299952,0.5924828683179387,0.33189744375886254,0.5579476345681448,0.48695466949142774,0.42331071575792883,0.6048032593545619,0.4980604434878285,0.4435790003131732,0.35052494019668645,0.40421793762241587,0.49679196095470196,0.4152513988933892,0.4466182224706541,-0.0019517822393642897,0.10893717444905741,0.19339891776485302,0.25761745690359616,0.10638727997592909,0.057785128240436856,-0.05223700277440989,0.12203065043681827,0.037488995559668115,0.11740948746389306,0.12898760081858676,0.21849434256423172,0.05905954386419589,0.16324857960866912,-0.05020012128562758,0.11331516099772186,0.18465497171564504,0.10138036425583079,0.04668388813871114,0.09306123112169044
0.3169108868247791,0.6131922453077934,0.5010375423849263,0.4624928935580938,0.6170891828254264,0.46215554258920877,0.7161435559492443,0.8356887152249701,1.3031989028200086,0.8449352858791753,0.5525459962247845,0.5253857408195242,0.6693829588502278,1.3206863479049118,0.6720970924388519,0.40681392695328505,0.8421100720122235,0.6684436308758593,0.4310351435250835,0.6189191515457985,0.5300002278786774,0.4733721689543475,0.6156364959372601,0.5178556765528162,0.5019896666086497,0.3420917497082323,0.43228007951420794,0.5172898697811447,0.4111065351685272,0.4424355179704018,0.008366080844620595,0.1358324776632815,0.24831840966539576,0.26324112926044463,0.12324586266363367,0.057785128240436856,-0.043646428134877,0.1317474271626645,0.046704887841891814,0.14038279449509597,0.14642880595381405,0.2294185102011564,0.0577313075029157,0.16184557159289076,-0.04684274599057856,0.13263983814760502,0.21362674978432092,0.13154885761964596,0.05031280289012244,0.10473220383612149
0.43820114017027795,0.7588526766206893,0.6584232234885808,0.6089754432280111,0.7797469744960546,0.6113644638118508,0.8957682355238747,1.0767141865278924,1.5332202969773352,1.0714499262023973,0.7047136128281188,0.716661030323526,0.8534354985043521,1.5579227834992533,0.7982707564648689,0.5549589047641803,1.056739952994516,0.8737730108250259,0.5779863286348212,0.7639895863398971,0.6641325287293457,0.6290744870960145,0.7796002901261001,0.6563465034161426,0.6004422307863745,0.45837264150943385,0.5418577865103832,0.6557342498070848,0.534809729141374,0.5613504275657998,-0.00034886471144747813,0.12573549957002617,0.2886679803535191,0.23652084681880078,0.12045335943380574,0.08714384989576093,-0.05513215748812665,0.11527432250223146,0.03779601345767146,0.1328949841436528,0.1402696666681292,0.2155159383626485,0.0593920305291634,0.1420038422187709,-0.060778125723476496,0.124530047321418,0.19502728673989417,0.12333859209535881,0.013829889476213395,0.08982704415422374
0.4698217489636967,0.8170851404746525,0.7064483569218238,0.6556202965969997,0.8191342171629532,0.651763686197288,0.9430216839805196,1.1480670609485881,1.5882014159281195,1.1329761809287033,0.7580834599972366,0.7937303029605944,0.9036300632998192,1.6126886847185158,0.8226762295736627,0.5990875702625352,1.1294939921268192,0.9320253912935247,0.59436204212079,0.8066579154025145,0.6950749333415059,0.6696889112241836,0.8237262330488971,0.6958903414782599,0.6307646714640687,0.48812755970733035,0.5706173936824833,0.6951852896462057,0.5613263311588911,0.5950198263441752,-5.361419227249444e-05,0.12315146998425155,0.2961003060519301,0.23033571425473698,0.11765345209859977,0.05511954223529942,-0.058115463062945245,0.11122751710771307,0.03612743177960569,0.12756590335970863,0.13768138266736493,0.2121823283696311,0.05399126991387546,0.14096075788046888,-0.06368509513397082,0.12154746160536631,0.18925800870632897,0.12012793464343657,0.008834828383700602,0.08740213405569686
0.390075782140553,0.7030473450170024,0.6104277878075496,0.5605659476585217,0.6999082370722226,0.5715367061835588,0.8199429857464364,0.985425322233049,1.3979143063596706,0.9571895424836604,0.6540157677870094,0.6642467531743954,0.791530307921493,1.4238865908793668,0.7350454780280854,0.5143451217134994,0.9756143318285229,0.7827733860342557,0.5092345980875866,0.695668978640084,0.6054442904258879,0.5788871899652247,0.746298004141363,0.6043479335574453,0.5745030175052791,0.433010937835567,0.49003492705426227,0.603755493943671,0.48315935785559105,0.5096050763993855,0.008830719694711076,0.1247710343969242,0.30730746740102854,0.2321616651702466,0.13399813253187826,0.05511954223529942,-0.05231933785588933,0.11881230581552721,0.04331584387716387,0.13552697250133808,0.13928806277673036,0.21968719639415807,0.060464773990972574,0.14096934047782123,-0.058429840605154576,0.13304271513597912,0.19981573510525447,0.13415441387254323,0.028052773122344825,0.09888613861386138
0.4268228288382202,0.7757855090536816,0.6290694592599569,0.6023907250114261,0.7254075323215289,0.5895972305589846,0.8874158339738663,1.0437443350925348,1.467567060361893,1.0182354909054865,0.7039546017049014,0.7074516496018204,0.8418978268836778,1.4961961711253386,0.8230188189908094,0.5705091689190008,1.0428604349836623,0.8303321236620882,0.5244984331593275,0.7585133518756034,0.6346276987761118,0.6213627537753261,0.8063010814090439,0.6309259712310761,0.6075294882110611,0.48502003000634164,0.5326391847446365,0.6310982709682644,0.5226402300731837,0.5513335498772918,0.034895929837564114,0.12657738087100143,0.33441042968511475,0.24065891143013632,0.15699272919575047,0.05511954223529942,-0.0413112069387519,0.1331972305188635,0.052907940184079696,0.17112024504870568,0.1480297857756452,0.23159166072239154,0.0568675110083357,0.14907277972755928,-0.051820664448247664,0.15060777411164397,0.2312982037843377,0.1632714652180475,0.0848288650721312,0.1251537620446936
0.45172294656903367,0.7937871559329602,0.6462182819496628,0.6105912288772152,0.7313939889811325,0.5825310471068371,0.8929901246559818,1.1165685771943603,1.465193298090294,1.0696692038637332,0.7287535342423452,0.7390102849247296,0.8302939433034624,1.496566276616152,0.7971426328597219,0.5879912275502343,1.0992903717554925,0.855015911927761,0.5691963573729705,0.7603341750616509,0.6399616697326939,0.5763543277414659,0.8409650594239625,0.6183158917295888,0.6324476306025565,0.428857936668568,0.5211757616515795,0.6176313992951099,0.5206921571043298,0.5429934690365168,0.04057006008774905,0.12864786589107322,0.3329412361202658,0.2479261805617858,0.1734087537185738,0.05511954223529942,-0.02823186138311162,0.15247402581377548,0.06551904787491271,0.18578044645647648,0.14890314891648992,0.23206931982750947,0.06088844613013705,0.13076965195013793,-0.03862957290280469,0.15744254366632107,0.2403432852103712,0.17929081104635322,0.10477549622602106,0.14121695225909087
0.4717398521728495,0.8024602274679588,0.6433058795904533,0.6497777476928632,0.7030638645544917,0.5904252913419066,0.9221917671372288,1.1331750016964102,1.502744690572911,1.132418347560715,0.7551456517656374,0.77920360541999,0.8887654214582974,1.5407720559379239,0.840357831494799,0.6193581581606404,1.1111132213433108,0.9110016537862162,0.5806973694993035,0.7679021330981649,0.6676384839650146,0.6301107354531394,0.8662139093000818,0.6429455315757461,0.6370711174196075,0.4357412472029475,0.5203627786633717,0.6422859132286836,0.5443134541939522,0.5605312865082052,0.05947280381561206,0.14430010089768855,0.3234687481042605,0.2589704985807591,0.17542162393826463,0.10965209291322285,-0.02116351050768637,0.16652820223718953,0.0825121658601027,0.21091704029453223,0.16044442268229378,0.24358881103055868,0.06410907540985747,0.14042717766475227,-0.02651435933042775,0.170819248970561,0.2693715635801481,0.20492466571615736,0.14419832145590356,0.15683056805520756
0.41050407788833676,0.7256934761568872,0.5866480825510972,0.6075437020856156,0.6339863591453354,0.5429335017144034,0.8602996523172873,1.0301695144362446,1.4052591356890314,1.001051508545813,0.6962100632550247,0.7400184371904469,0.810376477313242,1.4328092546540898,0.7871789942487304,0.5765902362431232,1.0494696978848312,0.8336375149699453,0.5961196489167321,0.732738956488701,0.6281760720457819,0.5844193781826147,0.8101383152002736,0.6044784640605504,0.5967863256406731,0.39020955610783814,0.4793275304191225,0.6037125510102519,0.491512607352685,0.5165867203461761,0.07213982050070859,0.13322471760363597,0.3107545124179332,0.2503369147936519,0.17937912557370522,0.028489051202815197,-0.018210988961325118,0.15749993831272968,0.07739908926421431,0.21155594550089968,0.15064719974847127,0.22341962625028924,0.061350153204250524,0.13344751847326478,-0.026473581081649298,0.16883411555507327,0.27123972742959096,0.18333188560012176,0.17139253505020557,0.161354512434612
0.5929757764260652,0.9313076567176863,0.7473433053210551,0.8107494797021136,0.817740144364242,0.6749112136179939,1.1273985551745314,1.3598705601474907,1.7017060303433664,1.3506250898117544,0.9419254321635857,1.0306807875121897,1.1094334640786279,1.7625809779557904,0.9899749143135437,0.7801066334302729,1.3155772874861207,1.0840605600464475,0.675100957453332,0.8544594647854018,0.7965887004892434,0.7533966322194829,1.033065158358889,0.7622930961185952,0.6898416847277578,0.48273081893740893,0.5889986099326631,0.761985008277068,0.6522045052409381,0.650329777449354,0.09233143628822227,0.14184023164521234,0.3236381814193825,0.22966475423873944,0.18631212476464531,0.22875680755486216,-0.010381294487591983,0.17956841924987163,0.08915654428824893,0.23109597651617741,0.1587578272704113,0.23579744591709306,0.05865457540591901,0.12731618327089148,-0.017057569296375277,0.17749862784396428,0.2711650314317608,0.21029060230981528,0.1794657735285251,0.16769700907989246
0.4771879043670753,0.7593409044122691,0.6269195419263512,0.6488853255912129,0.6422594611570989,0.5743211034567599,0.9437415287628053,1.073447654043755,1.4795922278005598,1.0642124825669317,0.7447020207200737,0.8171784323808124,0.9451747733709692,1.517590949362023,0.8017953350989662,0.6295607818755116,1.1148166788532576,0.8930148988573506,0.6133176198225102,0.7296568881517572,0.6761617781564407,0.6154134529272509,0.8550001889002229,0.6323888742263126,0.5863015987121205,0.4220952568213442,0.4861599341823447,0.6318870296799936,0.5252561714579994,0.5317052939114604,0.06806031874117405,0.122384143300154,0.2763163059049787,0.19604512237317678,0.16213371159804388,0.22875680755486216,-0.012558927098353084,0.16508319459260082,0.0750496413664546,0.2126685727217384,0.14080476217732252,0.19476739649495167,0.05327836811278844,0.1240506329113925,-0.02201907384740909,0.16343217127002707,0.26435377831082113,0.17592658113470463,0.18784277777406044,0.15562651033351665
0.41563072243143095,0.6909411293552263,0.5778418312855833,0.5897344808840229,0.5742631170411396,0.5123053362667702,0.866428894064093,0.9505525390854228,1.334573810858483,1.0032103466990459,0.6665574455556508,0.7065536354744049,0.8506505384274966,1.344954902684741,0.7019500099490306,0.5606840139885012,1.0016573165907783,0.7893699839634973,0.5843188840034267,0.6573606629886346,0.6098809502771545,0.55737619709708,0.7985465819586197,0.5802480540449358,0.5365285111769226,0.35726686463728935,0.4285944375366416,0.5798737081560214,0.47086722710413426,0.48351905996579697,0.06038908743141884,0.11322905894172369,0.26294971981122084,0.1839062180521162,0.1524512212675771,0.22875680755486216,-0.015522052153544044,0.14556687194062842,0.06788357045226527,0.2099959322206262,0.12061557690805394,0.159251476947439,0.05089188514275557,0.11759325939795487,-0.03257280605705645,0.15803110711653046,0.2625639593012998,0.1453722118859734,0.19306121342955987,0.15917907756186372
