as_of,B12997,B01157,B09833,B06061,B11293,B05947,B13835,B14040,B04313,B11222,B08385,B11999,B02396,B04312,B07347,B13177,B04841,B13086,B00241,B07223,B03193,B15709,B04687,B05548,B05011,B13104,B06753,B08336,B10749,B10612,B14867,B10363,B14965,B09417,B07245,B04762,B12844,B09550,B15851,B14908,B13135,B06850,B00774,B00450,B03777,B05350,B02390,B15191,B06096,B11505
2013-08-17,57.7732,26.7591,106.593,16.5198,59.6955,55.2516,41.3409,84.5835,80.1704,75.3114,51.9786,43.8301,100.304,93.7014,24.5538,44.5867,2057.0,68.163,41.2765,144.161,372.849,29.8701,2449.51,49.935,80.5994,50.7194,54.6049,61.7422,42.8495,104.048,253.698,98.9862,388.312,75.0047,67.1818,93.4844,63.0027,29.1762,21.2787,56.4864,381.658,161.594,79.4228,39.8982,30.8377,69.6879,245.004,32.9537,18.6805,182.899
2013-08-16,57.7732,26.7591,106.593,16.5198,59.6955,55.2516,41.3409,84.5835,80.1704,75.3114,51.9786,43.8301,100.304,93.7014,24.5538,44.5867,2057.0,68.163,41.2765,144.161,372.849,29.8701,2449.51,49.935,80.5994,50.7194,54.6049,61.7422,42.8495,104.048,253.698,98.9862,388.312,75.0047,67.1818,93.4844,63.0027,29.1762,21.2787,56.4864,381.658,161.594,79.4228,39.8982,30.8377,69.6879,245.004,32.9537,18.6805,182.899
2013-08-15,57.9816,26.7987,106.865,16.5581,59.8074,55.3575,41.387,84.7345,80.3188,74.8285,52.1298,43.9815,100.374,93.9071,24.5945,44.6688,2054.66,68.111,41.2765,144.535,373.439,30.0027,2449.51,50.09,80.7911,50.8082,54.8289,61.9415,42.9366,104.251,254.502,99.2008,388.629,75.2151,67.2542,93.4844,63.1083,29.2562,21.3441,56.6196,382.583,162.365,79.6792,40.0191,30.8895,69.9578,245.549,33.0564,18.7963,183.372
2013-08-14,58.6531,27.2737,108.471,16.7883,60.926,56.2048,41.987,86.1794,81.7531,75.8426,53.0266,44.6626,102.313,95.6042,24.9197,45.3809,2092.1,69.0736,42.0637,146.9,378.746,30.3711,2485.01,50.8034,81.7495,51.651,55.6803,62.8335,43.4765,105.572,255.508,99.4159,390.488,75.5307,67.5437,93.4844,63.2239,29.3398,21.3878,56.7972,383.993,162.981,79.9868,40.1023,31.0036,70.2277,246.276,33.1681,18.9166,184.151
2013-08-13,58.8384,27.4518,109.014,16.8906,61.2243,56.5527,42.3101,86.4166,82.2476,76.0841,53.2859,44.8442,102.967,96.2214,25.001,45.6274,2106.14,69.2817,42.4011,147.647,380.368,30.489,2500.23,51.067,82.1329,51.9763,56.1134,63.1483,43.6856,105.978,255.508,99.2965,390.911,75.5307,67.5437,93.4844,63.2148,29.3095,21.3878,56.7528,383.948,163.135,79.9868,40.0997,31.0015,70.2217,246.185,33.1635,18.9431,184.397
2013-08-12,58.8615,27.3924,108.833,16.865,61.187,56.2804,42.2794,86.2441,82.0498,76.4946,53.3831,44.6777,102.827,95.9642,24.9604,45.4905,2101.46,69.1256,42.5136,147.398,379.631,30.43,2490.09,50.912,81.9891,51.9763,56.1283,62.9594,43.5985,105.877,256.715,99.5115,390.837,75.9515,67.7609,93.4844,63.3908,29.4499,21.475,56.9749,385.359,163.905,80.4483,40.2258,31.1157,70.5607,247.366,33.2752,19.1247,185.176
2013-08-11,58.931,27.3924,108.968,16.865,61.0378,56.3863,42.2486,86.0931,82.0498,76.0841,53.2643,44.5263,102.477,95.9642,25.0417,45.5178,2089.76,69.0996,42.5136,147.398,380.221,30.4153,2490.09,50.974,82.037,52.0059,56.1582,63.0223,43.6507,105.978,257.118,99.5582,391.256,76.0566,67.9057,93.4844,63.4461,29.4765,21.4968,57.0637,385.71,164.059,80.6021,40.2661,31.1717,70.7501,247.73,33.3868,19.1838,185.423
2013-08-10,58.931,27.3924,108.968,16.865,61.0378,56.3863,42.2486,86.0931,82.0498,76.0841,53.2643,44.5263,102.477,95.9642,25.0417,45.5178,2089.76,69.0996,42.5136,147.398,380.221,30.4153,2490.09,50.974,82.037,52.0059,56.1582,63.0223,43.6507,105.978,257.118,99.5582,391.256,76.0566,67.9057,93.4844,63.4461,29.4765,21.4968,57.0637,385.71,164.059,80.6021,40.2661,31.1717,70.7501,247.73,33.3868,19.1838,185.423
2013-08-09,58.931,27.3924,108.968,16.865,61.0378,56.3863,42.2486,86.0931,82.0498,76.0841,53.2643,44.5263,102.477,95.9642,25.0417,45.5178,2089.76,69.0996,42.2887,147.398,380.221,30.4153,2490.09,50.974,82.037,52.0059,56.1582,63.0223,43.6507,105.978,257.118,99.5582,391.256,76.0566,67.9057,93.4844,63.4461,29.4765,21.4968,57.0637,385.71,164.059,80.6021,40.2661,31.1717,70.7501,247.73,33.3868,19.1838,185.423
2013-08-08,58.931,27.432,109.149,16.8778,61.0005,56.4619,42.2948,86.1794,82.1487,75.915,53.2751,44.5566,102.827,96.0671,25.0417,45.5178,2085.08,69.1646,41.9513,147.772,380.663,30.43,2500.23,51.1446,82.3245,52.139,56.3822,63.2427,43.7552,106.08,256.917,99.494,391.098,75.9515,67.8333,93.4844,63.4318,29.4426,21.475,57.0193,385.666,164.059,80.5509,40.2584,31.1363,70.7442,247.548,33.3733,19.1769,185.364
2013-08-07,58.5837,27.2341,108.561,16.8139,60.5904,56.1896,41.9563,85.5755,81.5552,74.5629,52.9618,44.1782,102.173,95.3985,24.8384,45.244,2073.38,68.8394,41.8388,147.149,379.041,30.2237,2495.16,50.943,82.1329,51.9024,56.1134,62.9804,43.5636,105.47,256.514,99.3743,390.559,75.8463,67.7609,93.4844,63.4268,29.4407,21.4531,56.7972,385.379,163.751,80.4996,40.2559,31.1051,70.6004,247.094,33.2524,19.1435,185.078
2013-08-06,58.8615,27.4122,109.172,16.9162,61.1124,56.5225,42.2948,86.2657,82.0993,75.0217,53.3075,44.5263,102.851,96.0671,25.123,45.4631,2089.76,69.2817,41.9513,148.27,380.221,30.3858,2500.23,51.1136,82.2766,52.0798,56.4121,63.2007,43.703,106.08,256.313,99.4222,390.982,75.7411,67.6885,112.756,63.3616,29.382,21.4314,56.7528,385.092,163.597,80.3458,40.1676,31.0741,70.5256,246.821,33.2479,19.1061,185.058
2013-08-05,59.2552,27.6101,110.032,17.0952,61.8581,56.9915,42.5409,87.3224,82.6927,75.1907,53.8693,44.708,104.018,96.7356,25.3262,45.8465,2108.48,69.75,42.4011,149.141,382.58,30.5627,2520.51,51.4082,82.5641,52.1686,56.8303,63.568,43.9991,106.385,256.514,99.3584,391.407,75.7411,67.7609,112.756,63.3567,29.4087,21.4314,56.7972,385.047,163.597,80.3458,40.1651,31.0719,70.5196,246.64,33.2434,19.1014,185.038
2013-08-04,59.2783,27.6299,110.19,17.108,61.7836,56.9915,42.5717,87.3224,82.7422,75.4563,53.8153,44.708,103.855,96.7871,25.3262,45.8465,2108.48,69.672,42.5136,149.39,382.58,30.5627,2525.59,51.4857,82.7079,52.2129,56.8602,63.6519,44.0688,106.487,256.917,99.5112,391.833,75.8463,67.8333,112.756,63.412,29.4355,21.4531,56.7972,385.398,163.751,80.4996,40.2053,31.1279,70.709,247.003,33.3551,19.191,185.285
2013-08-03,59.2783,27.6299,110.19,17.108,61.7836,56.9915,42.5717,87.3224,82.7422,75.4563,53.8153,44.708,103.855,96.7871,25.3262,45.8465,2108.48,69.672,42.5136,149.39,382.58,30.5627,2525.59,51.4857,82.7079,52.2129,56.8602,63.6519,44.0688,106.487,256.917,99.5112,391.833,75.8463,67.8333,112.756,63.412,29.4355,21.4531,56.7972,385.398,163.751,80.4996,40.2053,31.1279,70.709,247.003,33.3551,19.191,185.285
2013-08-02,59.2783,27.6299,110.19,17.108,61.7836,56.9915,42.5717,87.3224,82.7422,75.4563,53.8153,44.708,103.855,96.7871,25.3262,45.8465,2108.48,69.672,42.5136,149.39,382.58,30.5627,2525.59,51.4857,82.7079,52.2129,56.8602,63.6519,44.0688,106.487,256.917,99.5112,391.833,75.8463,67.8333,112.756,63.412,29.4355,21.4531,56.7972,385.398,163.751,80.4996,40.2053,31.1279,70.709,247.003,33.3551,19.191,185.285
2013-08-01,59.3246,27.6695,110.213,17.1463,61.709,57.0368,42.4332,87.3871,82.4949,74.9009,53.8045,44.7231,104.042,96.4785,25.2449,46.0382,2113.16,69.9711,42.5136,149.39,382.875,30.43,2520.51,51.3927,82.5641,52.3608,56.905,63.547,44.0688,106.385,255.709,99.2792,391.674,75.4255,67.6161,112.756,63.2165,29.2881,21.3441,56.664,384.141,162.827,80.0381,40.0261,30.9762,70.3583,246.004,33.1092,19.031,184.694
2013-07-31,58.5837,27.1351,108.018,16.8394,60.4785,55.9778,41.6024,85.7481,80.8134,73.7178,52.951,43.9361,102.617,94.5242,24.7977,45.244,2064.02,68.6703,41.5014,146.527,378.304,30.0764,2490.09,50.7569,81.9412,51.7397,55.9043,62.7495,43.5462,104.962,256.917,99.4946,391.143,75.8463,67.9057,112.756,63.3287,29.4287,21.4531,56.9749,385.551,163.597,80.4996,40.2379,31.1194,70.7664,247.275,33.337,19.2433,185.738
2013-07-30,58.5837,27.0361,107.792,16.7883,60.0684,55.766,41.4793,85.058,80.5166,73.5005,52.8105,43.7242,101.986,94.2157,24.7571,45.0523,2047.63,68.4102,41.6139,146.278,377.125,30.0027,2479.94,50.7569,81.7974,51.7397,55.9192,62.76,43.4765,104.353,256.917,99.4135,391.189,75.7411,67.8333,99.7773,63.3842,29.4271,21.4314,56.9305,385.507,163.597,80.4483,40.1927,31.0883,70.6919,247.185,33.3325,19.2406,185.719
2013-07-29,58.5605,26.8778,107.498,16.7372,59.7328,55.5088,41.2793,84.6913,80.0715,73.6453,52.6052,43.6939,101.262,93.7014,24.6758,44.8605,2031.25,68.4752,41.6139,145.531,376.388,29.9143,2479.94,50.7259,81.8932,51.5919,55.74,62.7285,43.5288,104.251,257.118,99.4618,391.136,75.8463,67.8333,99.7773,63.3795,29.4255,21.4531,57.0193,385.706,163.751,80.4996,40.233,31.1152,70.7541,247.366,33.328,19.2346,185.699
2013-07-28,58.8152,27.0164,108.041,16.7883,59.8447,55.7206,41.4793,85.0148,80.5166,74.3939,52.8753,43.8755,101.683,94.1642,24.8384,44.9975,2047.63,68.8134,41.9513,146.278,378.599,30.0764,2490.09,50.9275,81.9891,51.7545,55.9192,62.9594,43.6856,104.759,257.52,99.5099,391.09,75.9515,67.9057,99.7773,63.4348,29.4523,21.475,57.0803,385.822,164.059,80.6534,40.2733,31.142,70.8746,247.73,33.3235,19.3217,186.21
2013-07-27,58.8152,27.0164,108.041,16.7883,59.8447,55.7206,41.4793,85.0148,80.5166,74.3939,52.8753,43.8755,101.683,94.1642,24.8384,44.9975,2047.63,68.8134,41.9513,146.278,378.599,30.0764,2490.09,50.9275,81.9891,51.7545,55.9192,62.9594,43.6856,104.759,257.52,99.5099,391.09,75.9515,67.9057,99.7773,63.4348,29.4523,21.475,57.0803,385.822,164.059,80.6534,40.2733,31.142,70.8746,247.73,33.3235,19.3217,186.21
2013-07-26,58.8152,27.0164,108.041,16.7883,59.8447,55.7206,41.4793,85.0148,80.5166,74.3939,52.8753,43.8755,101.683,94.1642,24.8384,44.9975,2047.63,68.8134,41.9513,146.278,378.599,30.0764,2490.09,50.9275,81.9891,51.7545,55.9192,62.9594,43.6856,104.759,257.52,99.5099,391.09,75.9515,67.9057,99.7773,63.4348,29.4523,21.475,57.0803,385.822,164.059,80.6534,40.2733,31.142,70.8746,247.73,33.3235,19.3217,186.21
2013-07-25,58.8847,27.0361,108.539,16.8394,59.882,55.9778,41.5255,85.1873,80.8628,74.0075,53.0374,44.1026,101.706,94.5757,24.7977,44.9975,2057.0,69.0866,41.9513,146.153,378.304,30.0764,2490.09,50.881,81.9412,51.6658,55.8744,62.9069,43.6159,104.861,257.374,99.5006,391.408,75.9515,67.9057,99.7773,63.3603,29.3907,21.4314,57.0361,385.538,163.751,80.397,40.2232,31.1067,70.6626,247.433,33.3101,19.2535,186.151
2013-07-24,58.8152,26.858,108.018,16.8011,59.6209,55.6601,41.1101,84.8423,80.4177,74.0075,52.6484,43.9966,100.538,94.0614,24.6351,44.8879,2038.27,68.7354,41.8388,146.527,376.83,29.8848,2490.09,50.7569,81.7974,51.5919,55.7101,62.7495,43.6333,104.658,257.775,99.599,391.855,75.9515,67.9781,99.7773,63.4145,29.4175,21.4531,56.9476,385.737,164.059,80.5038,40.2206,31.1046,70.7946,247.433,33.3058,19.281,186.397
2013-07-23,59.1162,26.9966,109.127,16.9034,59.882,56.0535,41.1716,85.5108,80.5166,74.5146,53.0266,44.1782,100.795,94.2157,24.7571,45.0796,2049.97,68.9565,42.1762,146.9,378.157,29.8995,2500.23,50.943,82.0849,51.8285,55.9192,62.9804,43.7378,104.861,258.977,99.7587,393.203,76.2671,68.24,99.7773,63.5902,29.5296,21.5186,57.2131,386.903,164.738,80.8109,40.3463,31.2185,71.064,248.521,33.4168,19.4307,187.173
2013-07-22,59.1394,27.0757,109.127,16.9289,59.8447,56.0988,41.3255,85.8343,80.8628,74.587,53.0806,44.1934,101.029,94.5757,24.9197,45.1618,2059.34,69.3207,42.2887,147.274,379.336,29.9143,2500.23,51.036,82.0849,51.932,56.0985,63.1063,43.7378,104.658,259.178,99.7515,393.151,76.3722,68.24,99.7773,63.5859,29.5563,21.5404,57.1246,386.861,164.892,80.9132,40.3865,31.2454,71.1271,248.612,33.4123,19.4591,187.154
2013-07-21,59.0468,26.9966,108.787,16.8778,59.6582,55.9324,41.2178,85.3167,80.7639,74.2248,52.9185,44.0572,100.725,94.4728,24.879,45.0249,2054.66,69.1126,42.2887,147.149,378.452,29.9143,2495.16,50.9275,81.9891,51.7841,55.8894,62.9699,43.5985,104.556,258.577,99.7418,392.623,76.2671,68.1678,99.7773,63.5811,29.5263,21.5186,57.0361,386.49,164.431,80.8621,40.3411,31.2143,70.9724,248.249,33.4078,19.4262,186.869
2013-07-20,59.0468,26.9966,108.787,16.8778,59.6582,55.9324,41.2178,85.3167,80.7639,74.2248,52.9185,44.0572,100.725,94.4728,24.879,45.0249,2054.66,69.1126,42.2887,147.149,378.452,29.9143,2495.16,50.9275,81.9891,51.7841,55.8894,62.9699,43.5985,104.556,258.577,99.7418,392.623,76.2671,68.1678,99.7773,63.5811,29.5263,21.5186,57.0361,386.49,164.431,80.8621,40.3411,31.2143,70.9724,248.249,33.4078,19.4262,186.869
2013-07-19,59.0468,26.9966,108.787,16.8778,59.6582,55.9324,41.2178,85.3167,80.7639,74.2248,52.9185,44.0572,100.725,94.4728,24.879,45.0249,2054.66,69.1126,42.2887,147.149,378.452,29.9143,2495.16,50.9275,81.9891,51.7841,55.8894,62.9699,43.5985,104.556,258.577,99.7418,392.623,76.2671,68.1678,99.7773,63.5811,29.5263,21.5186,57.0361,386.49,164.431,80.8621,40.3411,31.2143,70.9724,248.249,33.4078,19.4262,186.869
2013-07-18,58.9078,26.9174,108.561,16.8522,59.6209,55.766,41.0947,85.2089,80.5661,74.249,52.8861,43.9361,100.678,94.2671,24.7571,44.9427,2049.97,69.0085,42.1762,146.776,377.272,29.8995,2485.01,50.8499,81.7495,51.8433,55.6803,62.8649,43.6159,104.15,257.574,99.6228,391.515,76.0566,67.8793,99.7773,63.4465,29.4651,21.4531,56.8591,385.481,163.97,80.6061,40.2476,31.121,70.7603,247.524,33.2791,19.2664,186.014
2013-07-17,58.3521,26.6997,107.317,16.6988,59.2854,55.2365,40.8485,84.4541,79.8737,73.5005,52.4972,43.6334,100.328,93.4443,24.6758,44.4497,2038.27,68.8524,41.7263,146.153,374.471,29.7374,2459.66,50.5863,81.5099,51.7693,55.4712,62.5501,43.3372,103.743,257.374,99.5596,390.513,76.1618,67.9514,99.7773,63.502,29.4921,21.475,56.8148,385.681,164.124,80.7085,40.3305,31.148,70.8922,247.524,33.3904,19.3251,185.995
2013-07-16,58.2132,26.6205,107.136,16.6349,58.9871,55.0852,40.6793,84.1306,79.5769,72.8968,52.2703,43.5728,100.141,93.1357,24.5945,44.3402,2031.25,68.5663,41.6139,145.655,372.997,29.6637,2454.59,50.4467,81.4141,51.5623,55.2919,62.3718,43.1978,103.133,256.572,99.4389,389.51,75.8463,67.735,99.7773,63.3168,29.4338,21.4531,56.7706,384.672,163.663,80.555,40.2423,31.0879,70.68,247.071,33.2703,19.2312,185.445
2013-07-15,58.4911,26.7789,107.679,16.7499,59.5091,55.4937,41.0024,84.7991,80.2199,73.259,52.5728,43.8755,100.912,93.9071,24.7571,44.6141,2049.97,68.9955,41.7263,146.402,374.618,29.7816,2464.73,50.6328,81.6057,51.7249,55.5906,62.6026,43.3546,103.54,255.77,99.3583,388.983,75.8463,67.5907,99.7773,63.252,29.4039,21.4095,56.6379,384.388,163.355,80.4014,40.1971,31.0567,70.5367,246.618,33.1502,19.1678,185.16
2013-07-14,58.3753,26.7591,107.385,16.7499,59.5464,55.3727,41.0485,84.7345,80.3188,73.0417,52.3675,43.8604,100.842,94.01,24.6758,44.5045,2042.95,68.8915,41.7263,146.651,374.029,29.7227,2459.66,50.5553,81.6057,51.6214,55.4861,62.5082,43.2675,103.337,254.768,99.2346,387.977,75.5307,67.4465,99.7773,63.1866,29.3456,21.3659,56.5051,383.536,162.587,80.1967,40.1089,30.9966,70.3131,245.983,33.03,19.0739,184.61
2013-07-13,58.3753,26.7591,107.385,16.7499,59.5464,55.3727,41.0485,84.7345,80.3188,73.0417,52.3675,43.8604,100.842,94.01,24.6758,44.5045,2042.95,68.8915,41.7263,146.651,374.029,29.7227,2459.66,50.5553,81.6057,51.6214,55.4861,62.5082,43.2675,103.337,254.768,99.2346,387.977,75.5307,67.4465,99.7773,63.1866,29.3456,21.3659,56.5051,383.536,162.587,80.1967,40.1089,30.9966,70.3131,245.983,33.03,19.0739,184.61
2013-07-12,58.3753,26.7591,107.385,16.7499,59.5464,55.3727,41.0485,84.7345,80.3188,73.0417,52.3675,43.8604,100.842,94.01,24.6758,44.5045,2042.95,68.8915,41.7263,146.651,374.029,29.7227,2459.66,50.5553,81.6057,51.6214,55.4861,62.5082,43.2675,103.337,254.768,99.2346,387.977,75.5307,67.4465,99.7773,63.1866,29.3456,21.3659,56.5051,383.536,162.587,80.1967,40.1089,30.9966,70.3131,245.983,33.03,19.0739,184.61
2013-07-11,58.2826,26.6403,107.046,16.7116,59.2481,55.2365,40.8639,84.26,79.7748,72.7278,52.1623,43.6637,100.491,93.3928,24.5132,44.3676,2033.59,68.3841,41.6139,145.78,371.375,29.5901,2454.59,50.4157,81.5578,51.651,55.3218,62.3193,43.2327,103.032,254.968,99.2829,386.87,75.5307,67.3743,99.7773,63.1728,29.3699,21.3878,56.5936,383.494,162.741,80.2479,40.1439,31.0192,70.3761,246.164,33.1323,19.0672,184.551
2013-07-10,57.6343,26.3236,105.666,16.5454,58.4278,54.5859,40.2946,83.4189,78.7856,72.0034,51.4924,43.1188,99.37,92.21,24.1473,43.8746,2017.21,67.4215,41.2765,143.539,367.247,29.089,2429.23,49.7334,80.5515,50.9708,54.3809,61.4798,42.7101,101.609,253.365,98.8849,384.381,75.0668,66.9415,99.7773,62.9281,29.2264,21.2569,56.1511,381.518,161.511,79.7873,39.9702,30.8432,69.8887,244.805,32.8965,18.8513,183.205
2013-07-09,57.6111,26.284,105.417,16.5198,58.5023,54.48,40.2177,83.3758,78.7362,72.3897,51.4168,43.0734,98.9028,92.1586,24.066,43.7924,2019.55,67.1614,41.0515,143.29,366.657,29.0154,2424.16,49.7179,80.4557,50.8082,54.2912,61.4693,42.7449,101.711,253.766,98.9376,383.854,75.481,67.0136,99.7773,62.9837,29.3102,21.3005,56.1954,382.202,162.433,79.8897,40.0531,30.928,69.9521,245.167,32.892,18.8796,183.451
2013-07-08,57.1712,26.0663,104.376,16.3664,57.9058,53.9959,39.9254,82.5562,78.0932,71.8102,50.9522,42.7404,98.0152,91.3871,23.944,43.409,2005.51,66.7451,40.6016,142.045,364.151,28.8238,2408.94,49.3612,79.9286,50.6159,53.9925,61.0286,42.4314,100.898,253.164,98.9282,382.851,75.2739,66.8694,99.7773,62.967,29.252,21.2787,56.0626,381.435,162.126,79.7361,40.0505,30.8679,69.8776,244.714,32.8876,18.8768,183.166
2013-07-07,56.9628,25.9872,104.014,16.3024,57.6448,53.8446,39.8485,82.2974,77.7965,71.7619,50.8009,42.5891,97.8516,91.0272,23.944,43.2721,1996.15,66.6671,40.6016,141.547,362.677,28.6764,2393.73,49.0976,79.4973,50.2906,53.7984,60.6928,42.1179,100.288,252.563,99.0329,382.798,74.7562,66.653,99.7773,62.8421,29.1653,21.2133,55.8856,380.342,161.204,79.429,39.9196,30.75,69.5163,244.17,32.7676,18.844,182.351
2013-07-06,56.9628,25.9872,104.014,16.3024,57.6448,53.8446,39.8485,82.2974,77.7965,71.7619,50.8009,42.5891,97.8516,91.0272,23.944,43.2721,1996.15,66.6671,40.6016,141.547,362.677,28.6764,2393.73,49.0976,79.4973,50.2906,53.7984,60.6928,42.1179,100.288,252.563,99.0329,382.798,74.7562,66.653,99.7773,62.8421,29.1653,21.2133,55.8856,380.342,161.204,79.429,39.9196,30.75,69.5163,244.17,32.7676,18.844,182.351
2013-07-05,56.9628,25.9872,104.014,16.3024,57.6448,53.8446,39.8485,82.2974,77.7965,71.7619,50.8009,42.5891,97.8516,91.0272,23.944,43.2721,1996.15,66.6671,40.6016,141.547,362.677,28.6764,2393.73,49.0976,79.4973,50.2906,53.7984,60.6928,42.1179,100.288,252.563,99.0329,382.798,74.7562,66.653,99.7773,62.8421,29.1653,21.2133,55.8856,380.342,161.204,79.429,39.9196,30.75,69.5163,244.17,32.7676,18.844,182.351
2013-07-04,56.4302,25.6507,103.019,16.0978,56.9363,53.1638,39.3561,81.0035,76.7579,70.941,50.1743,41.9988,96.38,89.8957,23.5782,42.6696,1965.73,65.8085,39.9268,140.178,358.696,28.4112,2368.37,48.6013,78.9702,49.7139,53.1113,60.078,41.665,99.3739,254.968,99.5272,383.59,75.6881,67.2301,99.7773,63.1893,29.4169,21.4095,56.2839,383.399,163.509,80.2479,40.2114,31.0625,70.1928,246.074,33.1014,19.173,184.149
2013-07-03,56.4302,25.6507,103.019,16.0978,56.9363,53.1638,39.3561,81.0035,76.7579,70.941,50.1743,41.9988,96.38,89.8957,23.5782,42.6696,1965.73,65.8085,39.9268,140.178,358.696,28.4112,2368.37,48.6013,78.9702,49.7139,53.1113,60.078,41.665,99.3739,254.968,99.5272,383.59,75.6881,67.2301,99.7773,63.1893,29.4169,21.4095,56.2839,383.399,163.509,80.2479,40.2114,31.0625,70.1928,246.074,33.1014,19.173,184.149
2013-07-02,56.5228,25.6507,103.132,16.1234,56.899,53.0579,39.2792,81.1113,76.659,70.941,50.1311,41.9988,96.4034,89.7414,23.6595,42.7243,1961.05,65.7175,39.8143,139.68,358.401,28.3964,2363.3,48.5548,78.9702,49.6696,52.947,60.0258,41.665,99.2723,255.77,99.5711,383.47,75.7916,67.3022,112.552,63.2402,29.471,21.4531,56.3724,384.082,163.97,80.3503,40.249,31.1162,70.2558,246.346,33.0905,19.2288,184.375
2013-07-01,56.546,25.6903,103.381,16.1106,57.16,53.2394,39.3561,81.4564,76.7579,70.8685,50.1851,42.1956,96.8005,89.8957,23.6595,42.8065,1968.07,65.9386,39.9268,139.929,359.286,28.4259,2368.37,48.5703,79.0181,49.8618,52.947,60.0466,41.665,99.2723,255.77,99.4516,383.413,75.7916,67.2301,112.552,63.1755,29.4413,21.4531,56.4166,384.041,163.816,80.2991,40.2463,31.114,70.0436,246.255,33.0861,19.1654,184.355
2013-06-30,56.1755,25.433,102.589,15.9828,56.5262,52.8158,38.8022,80.6153,75.8676,70.6029,49.5693,41.6659,95.4223,88.7643,23.4156,42.4778,1928.29,65.2622,39.5894,139.057,356.337,28.2491,2358.23,48.3067,78.7785,49.5808,52.8425,59.7125,41.5257,98.6626,255.169,99.6101,382.409,75.5845,67.1579,112.552,63.1665,29.4116,21.4314,56.2839,383.514,163.509,80.2991,40.2437,31.0539,69.9692,245.892,33.0818,19.1326,184.07
2013-06-29,56.1755,25.433,102.589,15.9828,56.5262,52.8158,38.8022,80.6153,75.8676,70.6029,49.5693,41.6659,95.4223,88.7643,23.4156,42.4778,1928.29,65.2622,39.5894,139.057,356.337,28.2491,2358.23,48.3067,78.7785,49.5808,52.8425,59.7125,41.5257,98.6626,255.169,99.6101,382.409,75.5845,67.1579,112.552,63.1665,29.4116,21.4314,56.2839,383.514,163.509,80.2991,40.2437,31.0539,69.9692,245.892,33.0818,19.1326,184.07
2013-06-28,56.1755,25.433,102.589,15.9828,56.5262,52.8158,38.8022,80.6153,75.8676,70.6029,49.5693,41.6659,95.4223,88.7643,23.4156,42.4778,1928.29,65.2622,39.5894,139.057,356.337,28.2491,2358.23,48.3067,78.7785,49.5808,52.8425,59.7125,41.5257,98.6626,255.169,99.6101,382.409,75.5845,67.1579,112.552,63.1665,29.4116,21.4314,56.2839,383.514,163.509,80.2991,40.2437,31.0539,69.9692,245.892,33.0818,19.1326,184.07
2013-06-27,56.2681,25.5121,103.064,16.0339,56.8618,52.952,38.9253,80.7447,76.1149,70.4822,49.6557,41.6356,95.3522,89.1243,23.4969,42.56,1935.31,65.2622,39.8143,139.68,357.074,28.2491,2363.3,48.5083,78.9702,49.9357,52.962,59.9735,41.7173,99.1707,254.568,99.5694,381.661,75.8951,67.0858,98.2981,63.0923,29.3509,21.4314,56.2839,383.374,163.202,80.1967,40.1933,31.0431,69.8835,245.621,33.0592,19.0341,183.442
2013-06-26,55.7355,25.1955,101.843,15.8805,56.2279,52.3468,38.4484,79.7526,75.2247,69.5405,48.9318,41.121,94.5113,88.0443,23.1717,42.067,1909.57,64.4947,39.3645,138.31,355.158,28.0428,2343.01,48.2136,78.5869,49.6991,52.7529,59.5976,41.4203,98.4232,252.764,99.2254,380.143,75.481,66.7251,98.2981,62.9073,29.2645,21.3441,56.1069,382.124,161.972,79.9006,40.1485,30.9252,69.6034,244.896,32.9392,18.8791,182.629
2013-06-25,55.3419,24.9778,100.847,15.7398,55.7804,51.9837,38.1099,79.0841,74.3839,68.7437,48.5861,40.8032,93.9273,87.0672,22.8465,41.6836,1895.52,63.9764,38.9146,136.941,351.619,27.8365,2322.73,47.7484,77.8721,49.1816,52.2899,59.0232,41.0215,97.6148,251.561,99.1022,378.655,75.0668,66.5087,98.2981,62.7826,29.2064,21.3005,55.8951,381.115,161.357,79.6451,40.1037,30.8362,69.3232,244.08,32.8194,18.7233,181.815
